model.layers.0.self_attn.q_proj Original: Kurtosis=1036.37, Min=-5.64, Max=6.46
model.layers.21.self_attn.o_proj Hadamard: Kurtosis=29.28, Min=-5.77, Max=5.77
model.layers.21.mlp.gate_proj Original: Kurtosis=5.95, Min=-13.60, Max=13.60
model.layers.21.mlp.gate_proj Hadamard: Kurtosis=0.09, Min=-2.54, Max=2.54
model.layers.21.mlp.up_proj Original: Kurtosis=5.95, Min=-13.60, Max=13.60
model.layers.21.mlp.up_proj Hadamard: Kurtosis=0.09, Min=-2.54, Max=2.54
model.layers.21.mlp.down_proj Original: Kurtosis=5728.12, Min=-107.81, Max=107.81
model.layers.21.mlp.down_proj Hadamard: Kurtosis=10.86, Min=-4.94, Max=4.94
model.layers.0.self_attn.q_proj Weight Original: Kurtosis=14.73, Min=-1.42, Max=1.42
model.layers.0.self_attn.q_proj Weight Hadamard: Kurtosis=1.41, Min=-0.30, Max=0.30
model.layers.0.self_attn.k_proj Weight Original: Kurtosis=7.68, Min=-1.25, Max=1.25
model.layers.0.self_attn.k_proj Weight Hadamard: Kurtosis=1.43, Min=-0.44, Max=0.48
model.layers.0.self_attn.v_proj Weight Original: Kurtosis=1.64, Min=-0.07, Max=0.08
model.layers.0.self_attn.v_proj Weight Hadamard: Kurtosis=0.21, Min=-0.05, Max=0.05
model.layers.0.self_attn.o_proj Weight Original: Kurtosis=9.55, Min=-0.40, Max=0.41
model.layers.0.self_attn.o_proj Weight Hadamard: Kurtosis=0.64, Min=-0.08, Max=0.08
model.layers.0.mlp.gate_proj Weight Original: Kurtosis=3.50, Min=-0.48, Max=0.48
model.layers.0.mlp.gate_proj Weight Hadamard: Kurtosis=0.17, Min=-0.16, Max=0.17
model.layers.0.mlp.up_proj Weight Original: Kurtosis=0.14, Min=-0.26, Max=0.26
model.layers.0.mlp.up_proj Weight Hadamard: Kurtosis=-0.00, Min=-0.09, Max=0.09
model.layers.0.mlp.down_proj Weight Original: Kurtosis=7.76, Min=-1.23, Max=1.23
model.layers.0.mlp.down_proj Weight Hadamard: Kurtosis=0.00, Min=-0.09, Max=0.09
model.layers.1.self_attn.q_proj Weight Original: Kurtosis=3.93, Min=-1.20, Max=1.20
model.layers.1.self_attn.q_proj Weight Hadamard: Kurtosis=0.32, Min=-0.27, Max=0.27
model.layers.1.self_attn.k_proj Weight Original: Kurtosis=2.70, Min=-0.57, Max=0.57
model.layers.1.self_attn.k_proj Weight Hadamard: Kurtosis=1.83, Min=-0.40, Max=0.40
model.layers.1.self_attn.v_proj Weight Original: Kurtosis=0.28, Min=-0.07, Max=0.07
model.layers.1.self_attn.v_proj Weight Hadamard: Kurtosis=0.11, Min=-0.07, Max=0.07
model.layers.1.self_attn.o_proj Weight Original: Kurtosis=8.14, Min=-0.62, Max=0.62
model.layers.1.self_attn.o_proj Weight Hadamard: Kurtosis=0.36, Min=-0.13, Max=0.13
model.layers.1.mlp.gate_proj Weight Original: Kurtosis=1.40, Min=-0.59, Max=0.59
model.layers.1.mlp.gate_proj Weight Hadamard: Kurtosis=0.06, Min=-0.15, Max=0.15
model.layers.1.mlp.up_proj Weight Original: Kurtosis=0.19, Min=-0.32, Max=0.42
model.layers.1.mlp.up_proj Weight Hadamard: Kurtosis=0.00, Min=-0.09, Max=0.10
model.layers.1.mlp.down_proj Weight Original: Kurtosis=5.16, Min=-0.84, Max=0.87
model.layers.1.mlp.down_proj Weight Hadamard: Kurtosis=0.00, Min=-0.10, Max=0.10
model.layers.2.self_attn.q_proj Weight Original: Kurtosis=2.75, Min=-0.53, Max=0.53
model.layers.2.self_attn.q_proj Weight Hadamard: Kurtosis=0.25, Min=-0.17, Max=0.18
model.layers.2.self_attn.k_proj Weight Original: Kurtosis=1.96, Min=-0.50, Max=0.50
model.layers.2.self_attn.k_proj Weight Hadamard: Kurtosis=1.28, Min=-0.31, Max=0.32
model.layers.2.self_attn.v_proj Weight Original: Kurtosis=0.31, Min=-0.06, Max=0.06
model.layers.2.self_attn.v_proj Weight Hadamard: Kurtosis=0.13, Min=-0.05, Max=0.05
model.layers.2.self_attn.o_proj Weight Original: Kurtosis=3.94, Min=-0.43, Max=0.58
model.layers.2.self_attn.o_proj Weight Hadamard: Kurtosis=0.19, Min=-0.08, Max=0.08
model.layers.2.mlp.gate_proj Weight Original: Kurtosis=0.25, Min=-0.40, Max=0.40
model.layers.2.mlp.gate_proj Weight Hadamard: Kurtosis=0.04, Min=-0.15, Max=0.15
model.layers.2.mlp.up_proj Weight Original: Kurtosis=0.11, Min=-0.29, Max=0.30
model.layers.2.mlp.up_proj Weight Hadamard: Kurtosis=0.00, Min=-0.10, Max=0.10
model.layers.2.mlp.down_proj Weight Original: Kurtosis=0.75, Min=-0.75, Max=0.75
model.layers.2.mlp.down_proj Weight Hadamard: Kurtosis=0.00, Min=-0.11, Max=0.11
model.layers.3.self_attn.q_proj Weight Original: Kurtosis=2.37, Min=-0.53, Max=0.61
model.layers.3.self_attn.q_proj Weight Hadamard: Kurtosis=0.31, Min=-0.19, Max=0.19
model.layers.3.self_attn.k_proj Weight Original: Kurtosis=1.87, Min=-0.45, Max=0.47
model.layers.3.self_attn.k_proj Weight Hadamard: Kurtosis=1.26, Min=-0.33, Max=0.33
model.layers.3.self_attn.v_proj Weight Original: Kurtosis=0.24, Min=-0.07, Max=0.11
model.layers.3.self_attn.v_proj Weight Hadamard: Kurtosis=0.08, Min=-0.07, Max=0.07
model.layers.3.self_attn.o_proj Weight Original: Kurtosis=1.27, Min=-0.29, Max=0.31
model.layers.3.self_attn.o_proj Weight Hadamard: Kurtosis=0.29, Min=-0.10, Max=0.10
model.layers.3.mlp.gate_proj Weight Original: Kurtosis=0.26, Min=-0.25, Max=0.33
model.layers.3.mlp.gate_proj Weight Hadamard: Kurtosis=0.10, Min=-0.16, Max=0.17
model.layers.3.mlp.up_proj Weight Original: Kurtosis=0.08, Min=-0.23, Max=0.24
model.layers.3.mlp.up_proj Weight Hadamard: Kurtosis=0.00, Min=-0.09, Max=0.09
model.layers.3.mlp.down_proj Weight Original: Kurtosis=0.62, Min=-0.60, Max=0.60
model.layers.3.mlp.down_proj Weight Hadamard: Kurtosis=-0.00, Min=-0.09, Max=0.09
model.layers.4.self_attn.q_proj Weight Original: Kurtosis=1.45, Min=-0.38, Max=0.38
model.layers.4.self_attn.q_proj Weight Hadamard: Kurtosis=0.43, Min=-0.21, Max=0.21
model.layers.4.self_attn.k_proj Weight Original: Kurtosis=1.30, Min=-0.43, Max=0.43
model.layers.4.self_attn.k_proj Weight Hadamard: Kurtosis=1.04, Min=-0.29, Max=0.29
model.layers.4.self_attn.v_proj Weight Original: Kurtosis=0.28, Min=-0.08, Max=0.08
model.layers.4.self_attn.v_proj Weight Hadamard: Kurtosis=0.15, Min=-0.06, Max=0.07
model.layers.4.self_attn.o_proj Weight Original: Kurtosis=1.26, Min=-0.44, Max=0.44
model.layers.4.self_attn.o_proj Weight Hadamard: Kurtosis=0.22, Min=-0.08, Max=0.08
model.layers.4.mlp.gate_proj Weight Original: Kurtosis=0.27, Min=-0.40, Max=0.40
model.layers.4.mlp.gate_proj Weight Hadamard: Kurtosis=0.11, Min=-0.15, Max=0.18
model.layers.4.mlp.up_proj Weight Original: Kurtosis=0.07, Min=-0.28, Max=0.28
model.layers.4.mlp.up_proj Weight Hadamard: Kurtosis=-0.00, Min=-0.09, Max=0.09
model.layers.4.mlp.down_proj Weight Original: Kurtosis=0.45, Min=-0.57, Max=0.57
model.layers.4.mlp.down_proj Weight Hadamard: Kurtosis=-0.00, Min=-0.10, Max=0.10
model.layers.5.self_attn.q_proj Weight Original: Kurtosis=1.67, Min=-0.43, Max=0.46
model.layers.5.self_attn.q_proj Weight Hadamard: Kurtosis=0.34, Min=-0.20, Max=0.20
model.layers.5.self_attn.k_proj Weight Original: Kurtosis=1.30, Min=-0.41, Max=0.41
model.layers.5.self_attn.k_proj Weight Hadamard: Kurtosis=1.03, Min=-0.33, Max=0.33
model.layers.5.self_attn.v_proj Weight Original: Kurtosis=0.11, Min=-0.06, Max=0.07
model.layers.5.self_attn.v_proj Weight Hadamard: Kurtosis=0.02, Min=-0.06, Max=0.06
model.layers.5.self_attn.o_proj Weight Original: Kurtosis=1.41, Min=-0.32, Max=0.39
model.layers.5.self_attn.o_proj Weight Hadamard: Kurtosis=0.16, Min=-0.08, Max=0.09
model.layers.5.mlp.gate_proj Weight Original: Kurtosis=0.21, Min=-0.30, Max=0.30
model.layers.5.mlp.gate_proj Weight Hadamard: Kurtosis=0.10, Min=-0.16, Max=0.17
model.layers.5.mlp.up_proj Weight Original: Kurtosis=0.11, Min=-0.27, Max=0.36
model.layers.5.mlp.up_proj Weight Hadamard: Kurtosis=0.00, Min=-0.09, Max=0.09
model.layers.5.mlp.down_proj Weight Original: Kurtosis=0.40, Min=-0.51, Max=0.54
model.layers.5.mlp.down_proj Weight Hadamard: Kurtosis=0.00, Min=-0.10, Max=0.10
model.layers.6.self_attn.q_proj Weight Original: Kurtosis=1.65, Min=-0.45, Max=0.45
model.layers.6.self_attn.q_proj Weight Hadamard: Kurtosis=0.24, Min=-0.18, Max=0.18
model.layers.6.self_attn.k_proj Weight Original: Kurtosis=1.23, Min=-0.47, Max=0.47
model.layers.6.self_attn.k_proj Weight Hadamard: Kurtosis=0.97, Min=-0.33, Max=0.34
model.layers.6.self_attn.v_proj Weight Original: Kurtosis=0.23, Min=-0.06, Max=0.06
model.layers.6.self_attn.v_proj Weight Hadamard: Kurtosis=0.12, Min=-0.07, Max=0.07
model.layers.6.self_attn.o_proj Weight Original: Kurtosis=0.95, Min=-0.34, Max=0.46
model.layers.6.self_attn.o_proj Weight Hadamard: Kurtosis=0.17, Min=-0.08, Max=0.08
model.layers.6.mlp.gate_proj Weight Original: Kurtosis=3.35, Min=-0.59, Max=0.67
model.layers.6.mlp.gate_proj Weight Hadamard: Kurtosis=0.07, Min=-0.15, Max=0.15
model.layers.6.mlp.up_proj Weight Original: Kurtosis=0.21, Min=-0.40, Max=0.40
model.layers.6.mlp.up_proj Weight Hadamard: Kurtosis=-0.00, Min=-0.11, Max=0.11
model.layers.6.mlp.down_proj Weight Original: Kurtosis=1.22, Min=-0.75, Max=0.75
model.layers.6.mlp.down_proj Weight Hadamard: Kurtosis=-0.00, Min=-0.09, Max=0.09
model.layers.7.self_attn.q_proj Weight Original: Kurtosis=1.68, Min=-0.44, Max=0.47
model.layers.7.self_attn.q_proj Weight Hadamard: Kurtosis=0.33, Min=-0.18, Max=0.19
model.layers.7.self_attn.k_proj Weight Original: Kurtosis=1.22, Min=-0.32, Max=0.38
model.layers.7.self_attn.k_proj Weight Hadamard: Kurtosis=1.05, Min=-0.29, Max=0.32
model.layers.7.self_attn.v_proj Weight Original: Kurtosis=0.29, Min=-0.13, Max=0.13
model.layers.7.self_attn.v_proj Weight Hadamard: Kurtosis=0.06, Min=-0.06, Max=0.06
model.layers.7.self_attn.o_proj Weight Original: Kurtosis=23.08, Min=-0.70, Max=0.71
model.layers.7.self_attn.o_proj Weight Hadamard: Kurtosis=0.30, Min=-0.12, Max=0.12
model.layers.7.mlp.gate_proj Weight Original: Kurtosis=0.60, Min=-0.43, Max=0.43
model.layers.7.mlp.gate_proj Weight Hadamard: Kurtosis=0.10, Min=-0.17, Max=0.17
model.layers.7.mlp.up_proj Weight Original: Kurtosis=0.41, Min=-0.56, Max=0.56
model.layers.7.mlp.up_proj Weight Hadamard: Kurtosis=-0.00, Min=-0.09, Max=0.09
model.layers.7.mlp.down_proj Weight Original: Kurtosis=3.08, Min=-0.95, Max=0.95
model.layers.7.mlp.down_proj Weight Hadamard: Kurtosis=0.00, Min=-0.10, Max=0.10
model.layers.8.self_attn.q_proj Weight Original: Kurtosis=1.67, Min=-0.31, Max=0.31
model.layers.8.self_attn.q_proj Weight Hadamard: Kurtosis=0.53, Min=-0.17, Max=0.18
model.layers.8.self_attn.k_proj Weight Original: Kurtosis=1.50, Min=-0.37, Max=0.42
model.layers.8.self_attn.k_proj Weight Hadamard: Kurtosis=1.16, Min=-0.30, Max=0.30
model.layers.8.self_attn.v_proj Weight Original: Kurtosis=0.35, Min=-0.06, Max=0.06
model.layers.8.self_attn.v_proj Weight Hadamard: Kurtosis=0.16, Min=-0.05, Max=0.05
model.layers.8.self_attn.o_proj Weight Original: Kurtosis=0.81, Min=-0.23, Max=0.42
model.layers.8.self_attn.o_proj Weight Hadamard: Kurtosis=0.38, Min=-0.09, Max=0.09
model.layers.8.mlp.gate_proj Weight Original: Kurtosis=0.52, Min=-0.40, Max=0.50
model.layers.8.mlp.gate_proj Weight Hadamard: Kurtosis=0.07, Min=-0.17, Max=0.17
model.layers.8.mlp.up_proj Weight Original: Kurtosis=0.09, Min=-0.17, Max=0.27
model.layers.8.mlp.up_proj Weight Hadamard: Kurtosis=0.00, Min=-0.10, Max=0.10
model.layers.8.mlp.down_proj Weight Original: Kurtosis=1.18, Min=-0.87, Max=0.87
model.layers.8.mlp.down_proj Weight Hadamard: Kurtosis=0.00, Min=-0.10, Max=0.10
model.layers.9.self_attn.q_proj Weight Original: Kurtosis=1.52, Min=-0.37, Max=0.37
model.layers.9.self_attn.q_proj Weight Hadamard: Kurtosis=0.62, Min=-0.21, Max=0.21
model.layers.9.self_attn.k_proj Weight Original: Kurtosis=0.87, Min=-0.34, Max=0.39
model.layers.9.self_attn.k_proj Weight Hadamard: Kurtosis=0.69, Min=-0.26, Max=0.30
model.layers.9.self_attn.v_proj Weight Original: Kurtosis=0.36, Min=-0.07, Max=0.07
model.layers.9.self_attn.v_proj Weight Hadamard: Kurtosis=0.15, Min=-0.07, Max=0.07
model.layers.9.self_attn.o_proj Weight Original: Kurtosis=1.14, Min=-0.28, Max=0.28
model.layers.9.self_attn.o_proj Weight Hadamard: Kurtosis=0.12, Min=-0.08, Max=0.08
model.layers.9.mlp.gate_proj Weight Original: Kurtosis=0.41, Min=-0.34, Max=0.34
model.layers.9.mlp.gate_proj Weight Hadamard: Kurtosis=0.08, Min=-0.17, Max=0.17
model.layers.9.mlp.up_proj Weight Original: Kurtosis=0.14, Min=-0.29, Max=0.29
model.layers.9.mlp.up_proj Weight Hadamard: Kurtosis=0.00, Min=-0.09, Max=0.09
model.layers.9.mlp.down_proj Weight Original: Kurtosis=1.16, Min=-0.67, Max=0.67
model.layers.9.mlp.down_proj Weight Hadamard: Kurtosis=0.00, Min=-0.09, Max=0.09
model.layers.10.self_attn.q_proj Weight Original: Kurtosis=2.09, Min=-0.36, Max=0.40
model.layers.10.self_attn.q_proj Weight Hadamard: Kurtosis=2.10, Min=-0.23, Max=0.23
model.layers.10.self_attn.k_proj Weight Original: Kurtosis=2.50, Min=-0.43, Max=0.43
model.layers.10.self_attn.k_proj Weight Hadamard: Kurtosis=1.99, Min=-0.33, Max=0.33
model.layers.10.self_attn.v_proj Weight Original: Kurtosis=0.48, Min=-0.06, Max=0.06
model.layers.10.self_attn.v_proj Weight Hadamard: Kurtosis=0.17, Min=-0.06, Max=0.06
model.layers.10.self_attn.o_proj Weight Original: Kurtosis=0.84, Min=-0.24, Max=0.38
model.layers.10.self_attn.o_proj Weight Hadamard: Kurtosis=1.14, Min=-0.12, Max=0.12
model.layers.10.mlp.gate_proj Weight Original: Kurtosis=0.44, Min=-0.28, Max=0.29
model.layers.10.mlp.gate_proj Weight Hadamard: Kurtosis=0.12, Min=-0.19, Max=0.19
model.layers.10.mlp.up_proj Weight Original: Kurtosis=0.10, Min=-0.24, Max=0.28
model.layers.10.mlp.up_proj Weight Hadamard: Kurtosis=-0.00, Min=-0.09, Max=0.09
model.layers.10.mlp.down_proj Weight Original: Kurtosis=0.50, Min=-0.40, Max=0.55
model.layers.10.mlp.down_proj Weight Hadamard: Kurtosis=0.00, Min=-0.09, Max=0.09
model.layers.11.self_attn.q_proj Weight Original: Kurtosis=1.65, Min=-0.35, Max=0.35
model.layers.11.self_attn.q_proj Weight Hadamard: Kurtosis=0.79, Min=-0.19, Max=0.19
model.layers.11.self_attn.k_proj Weight Original: Kurtosis=1.71, Min=-0.41, Max=0.53
model.layers.11.self_attn.k_proj Weight Hadamard: Kurtosis=1.27, Min=-0.31, Max=0.31
model.layers.11.self_attn.v_proj Weight Original: Kurtosis=0.35, Min=-0.07, Max=0.08
model.layers.11.self_attn.v_proj Weight Hadamard: Kurtosis=0.18, Min=-0.07, Max=0.08
model.layers.11.self_attn.o_proj Weight Original: Kurtosis=0.66, Min=-0.32, Max=0.32
model.layers.11.self_attn.o_proj Weight Hadamard: Kurtosis=0.34, Min=-0.10, Max=0.10
model.layers.11.mlp.gate_proj Weight Original: Kurtosis=0.61, Min=-0.41, Max=0.46
model.layers.11.mlp.gate_proj Weight Hadamard: Kurtosis=0.20, Min=-0.19, Max=0.21
model.layers.11.mlp.up_proj Weight Original: Kurtosis=0.08, Min=-0.22, Max=0.27
model.layers.11.mlp.up_proj Weight Hadamard: Kurtosis=-0.00, Min=-0.09, Max=0.09
model.layers.11.mlp.down_proj Weight Original: Kurtosis=0.35, Min=-0.39, Max=0.53
model.layers.11.mlp.down_proj Weight Hadamard: Kurtosis=0.00, Min=-0.09, Max=0.09
model.layers.12.self_attn.q_proj Weight Original: Kurtosis=1.58, Min=-0.44, Max=0.44
model.layers.12.self_attn.q_proj Weight Hadamard: Kurtosis=0.47, Min=-0.18, Max=0.18
model.layers.12.self_attn.k_proj Weight Original: Kurtosis=1.17, Min=-0.38, Max=0.38
model.layers.12.self_attn.k_proj Weight Hadamard: Kurtosis=0.97, Min=-0.32, Max=0.33
model.layers.12.self_attn.v_proj Weight Original: Kurtosis=0.21, Min=-0.06, Max=0.06
model.layers.12.self_attn.v_proj Weight Hadamard: Kurtosis=0.05, Min=-0.06, Max=0.06
model.layers.12.self_attn.o_proj Weight Original: Kurtosis=0.46, Min=-0.21, Max=0.23
model.layers.12.self_attn.o_proj Weight Hadamard: Kurtosis=0.33, Min=-0.10, Max=0.10
model.layers.12.mlp.gate_proj Weight Original: Kurtosis=0.84, Min=-0.41, Max=0.41
model.layers.12.mlp.gate_proj Weight Hadamard: Kurtosis=0.16, Min=-0.24, Max=0.24
model.layers.12.mlp.up_proj Weight Original: Kurtosis=0.11, Min=-0.20, Max=0.28
model.layers.12.mlp.up_proj Weight Hadamard: Kurtosis=-0.00, Min=-0.09, Max=0.10
model.layers.12.mlp.down_proj Weight Original: Kurtosis=0.56, Min=-0.50, Max=0.50
model.layers.12.mlp.down_proj Weight Hadamard: Kurtosis=0.00, Min=-0.09, Max=0.10
model.layers.13.self_attn.q_proj Weight Original: Kurtosis=1.82, Min=-0.33, Max=0.41
model.layers.13.self_attn.q_proj Weight Hadamard: Kurtosis=0.71, Min=-0.17, Max=0.18
model.layers.13.self_attn.k_proj Weight Original: Kurtosis=1.65, Min=-0.41, Max=0.41
model.layers.13.self_attn.k_proj Weight Hadamard: Kurtosis=1.56, Min=-0.32, Max=0.33
model.layers.13.self_attn.v_proj Weight Original: Kurtosis=0.21, Min=-0.06, Max=0.06
model.layers.13.self_attn.v_proj Weight Hadamard: Kurtosis=0.10, Min=-0.07, Max=0.07
model.layers.13.self_attn.o_proj Weight Original: Kurtosis=0.96, Min=-0.38, Max=0.38
model.layers.13.self_attn.o_proj Weight Hadamard: Kurtosis=0.49, Min=-0.11, Max=0.11
model.layers.13.mlp.gate_proj Weight Original: Kurtosis=0.86, Min=-0.34, Max=0.34
model.layers.13.mlp.gate_proj Weight Hadamard: Kurtosis=0.07, Min=-0.19, Max=0.19
model.layers.13.mlp.up_proj Weight Original: Kurtosis=0.16, Min=-0.25, Max=0.25
model.layers.13.mlp.up_proj Weight Hadamard: Kurtosis=0.00, Min=-0.10, Max=0.10
model.layers.13.mlp.down_proj Weight Original: Kurtosis=0.39, Min=-0.55, Max=0.55
model.layers.13.mlp.down_proj Weight Hadamard: Kurtosis=0.01, Min=-0.09, Max=0.09
model.layers.14.self_attn.q_proj Weight Original: Kurtosis=2.87, Min=-0.54, Max=0.54
model.layers.14.self_attn.q_proj Weight Hadamard: Kurtosis=1.38, Min=-0.24, Max=0.24
model.layers.14.self_attn.k_proj Weight Original: Kurtosis=1.53, Min=-0.41, Max=0.41
model.layers.14.self_attn.k_proj Weight Hadamard: Kurtosis=1.15, Min=-0.28, Max=0.28
model.layers.14.self_attn.v_proj Weight Original: Kurtosis=0.64, Min=-0.13, Max=0.13
model.layers.14.self_attn.v_proj Weight Hadamard: Kurtosis=0.06, Min=-0.06, Max=0.06
model.layers.14.self_attn.o_proj Weight Original: Kurtosis=0.75, Min=-0.27, Max=0.27
model.layers.14.self_attn.o_proj Weight Hadamard: Kurtosis=0.24, Min=-0.09, Max=0.10
model.layers.14.mlp.gate_proj Weight Original: Kurtosis=0.98, Min=-0.25, Max=0.46
model.layers.14.mlp.gate_proj Weight Hadamard: Kurtosis=0.13, Min=-0.19, Max=0.19
model.layers.14.mlp.up_proj Weight Original: Kurtosis=0.14, Min=-0.27, Max=0.27
model.layers.14.mlp.up_proj Weight Hadamard: Kurtosis=0.00, Min=-0.10, Max=0.10
model.layers.14.mlp.down_proj Weight Original: Kurtosis=0.53, Min=-0.58, Max=0.58
model.layers.14.mlp.down_proj Weight Hadamard: Kurtosis=0.00, Min=-0.09, Max=0.09
model.layers.15.self_attn.q_proj Weight Original: Kurtosis=1.77, Min=-0.41, Max=0.50
model.layers.15.self_attn.q_proj Weight Hadamard: Kurtosis=1.22, Min=-0.21, Max=0.23
model.layers.15.self_attn.k_proj Weight Original: Kurtosis=1.47, Min=-0.46, Max=0.46
model.layers.15.self_attn.k_proj Weight Hadamard: Kurtosis=0.99, Min=-0.28, Max=0.29
model.layers.15.self_attn.v_proj Weight Original: Kurtosis=0.67, Min=-0.13, Max=0.13
model.layers.15.self_attn.v_proj Weight Hadamard: Kurtosis=0.22, Min=-0.07, Max=0.07
model.layers.15.self_attn.o_proj Weight Original: Kurtosis=0.87, Min=-0.29, Max=0.36
model.layers.15.self_attn.o_proj Weight Hadamard: Kurtosis=0.67, Min=-0.11, Max=0.12
model.layers.15.mlp.gate_proj Weight Original: Kurtosis=0.82, Min=-0.27, Max=0.33
model.layers.15.mlp.gate_proj Weight Hadamard: Kurtosis=0.08, Min=-0.16, Max=0.18
model.layers.15.mlp.up_proj Weight Original: Kurtosis=0.17, Min=-0.25, Max=0.37
model.layers.15.mlp.up_proj Weight Hadamard: Kurtosis=-0.00, Min=-0.10, Max=0.10
model.layers.15.mlp.down_proj Weight Original: Kurtosis=0.79, Min=-0.45, Max=0.66
model.layers.15.mlp.down_proj Weight Hadamard: Kurtosis=0.00, Min=-0.09, Max=0.10
model.layers.16.self_attn.q_proj Weight Original: Kurtosis=1.93, Min=-0.63, Max=0.63
model.layers.16.self_attn.q_proj Weight Hadamard: Kurtosis=1.27, Min=-0.23, Max=0.23
model.layers.16.self_attn.k_proj Weight Original: Kurtosis=1.72, Min=-0.43, Max=0.48
model.layers.16.self_attn.k_proj Weight Hadamard: Kurtosis=1.36, Min=-0.32, Max=0.34
model.layers.16.self_attn.v_proj Weight Original: Kurtosis=0.28, Min=-0.10, Max=0.10
model.layers.16.self_attn.v_proj Weight Hadamard: Kurtosis=0.16, Min=-0.08, Max=0.08
model.layers.16.self_attn.o_proj Weight Original: Kurtosis=0.69, Min=-0.29, Max=0.31
model.layers.16.self_attn.o_proj Weight Hadamard: Kurtosis=0.16, Min=-0.09, Max=0.10
model.layers.16.mlp.gate_proj Weight Original: Kurtosis=0.68, Min=-0.36, Max=0.38
model.layers.16.mlp.gate_proj Weight Hadamard: Kurtosis=0.08, Min=-0.15, Max=0.19
model.layers.16.mlp.up_proj Weight Original: Kurtosis=0.16, Min=-0.42, Max=0.42
model.layers.16.mlp.up_proj Weight Hadamard: Kurtosis=0.00, Min=-0.10, Max=0.10
model.layers.16.mlp.down_proj Weight Original: Kurtosis=0.80, Min=-0.75, Max=0.75
model.layers.16.mlp.down_proj Weight Hadamard: Kurtosis=0.00, Min=-0.10, Max=0.10
model.layers.17.self_attn.q_proj Weight Original: Kurtosis=1.83, Min=-0.42, Max=0.45
model.layers.17.self_attn.q_proj Weight Hadamard: Kurtosis=0.98, Min=-0.21, Max=0.21
model.layers.17.self_attn.k_proj Weight Original: Kurtosis=1.38, Min=-0.46, Max=0.50
model.layers.17.self_attn.k_proj Weight Hadamard: Kurtosis=0.96, Min=-0.33, Max=0.33
model.layers.17.self_attn.v_proj Weight Original: Kurtosis=0.20, Min=-0.10, Max=0.10
model.layers.17.self_attn.v_proj Weight Hadamard: Kurtosis=0.08, Min=-0.09, Max=0.10
model.layers.17.self_attn.o_proj Weight Original: Kurtosis=0.56, Min=-0.35, Max=0.35
model.layers.17.self_attn.o_proj Weight Hadamard: Kurtosis=0.15, Min=-0.10, Max=0.10
model.layers.17.mlp.gate_proj Weight Original: Kurtosis=0.73, Min=-0.32, Max=0.32
model.layers.17.mlp.gate_proj Weight Hadamard: Kurtosis=0.08, Min=-0.19, Max=0.19
model.layers.17.mlp.up_proj Weight Original: Kurtosis=0.13, Min=-0.25, Max=0.34
model.layers.17.mlp.up_proj Weight Hadamard: Kurtosis=0.00, Min=-0.10, Max=0.10
model.layers.17.mlp.down_proj Weight Original: Kurtosis=0.63, Min=-0.59, Max=0.59
model.layers.17.mlp.down_proj Weight Hadamard: Kurtosis=0.00, Min=-0.09, Max=0.10
model.layers.18.self_attn.q_proj Weight Original: Kurtosis=1.99, Min=-0.52, Max=0.52
model.layers.18.self_attn.q_proj Weight Hadamard: Kurtosis=0.86, Min=-0.18, Max=0.19
model.layers.18.self_attn.k_proj Weight Original: Kurtosis=1.24, Min=-0.38, Max=0.38
model.layers.18.self_attn.k_proj Weight Hadamard: Kurtosis=0.74, Min=-0.27, Max=0.27
model.layers.18.self_attn.v_proj Weight Original: Kurtosis=0.32, Min=-0.11, Max=0.12
model.layers.18.self_attn.v_proj Weight Hadamard: Kurtosis=0.12, Min=-0.09, Max=0.09
model.layers.18.self_attn.o_proj Weight Original: Kurtosis=0.77, Min=-0.36, Max=0.44
model.layers.18.self_attn.o_proj Weight Hadamard: Kurtosis=0.20, Min=-0.10, Max=0.10
model.layers.18.mlp.gate_proj Weight Original: Kurtosis=0.66, Min=-0.44, Max=0.44
model.layers.18.mlp.gate_proj Weight Hadamard: Kurtosis=0.04, Min=-0.15, Max=0.16
model.layers.18.mlp.up_proj Weight Original: Kurtosis=0.07, Min=-0.31, Max=0.31
model.layers.18.mlp.up_proj Weight Hadamard: Kurtosis=0.00, Min=-0.10, Max=0.10
model.layers.18.mlp.down_proj Weight Original: Kurtosis=0.39, Min=-0.43, Max=0.64
model.layers.18.mlp.down_proj Weight Hadamard: Kurtosis=0.00, Min=-0.10, Max=0.10
model.layers.19.self_attn.q_proj Weight Original: Kurtosis=1.51, Min=-0.40, Max=0.44
model.layers.19.self_attn.q_proj Weight Hadamard: Kurtosis=0.32, Min=-0.17, Max=0.17
model.layers.19.self_attn.k_proj Weight Original: Kurtosis=0.91, Min=-0.37, Max=0.48
model.layers.19.self_attn.k_proj Weight Hadamard: Kurtosis=0.58, Min=-0.25, Max=0.27
model.layers.19.self_attn.v_proj Weight Original: Kurtosis=0.20, Min=-0.14, Max=0.14
model.layers.19.self_attn.v_proj Weight Hadamard: Kurtosis=0.10, Min=-0.09, Max=0.09
model.layers.19.self_attn.o_proj Weight Original: Kurtosis=1.45, Min=-0.34, Max=0.44
model.layers.19.self_attn.o_proj Weight Hadamard: Kurtosis=0.17, Min=-0.10, Max=0.10
model.layers.19.mlp.gate_proj Weight Original: Kurtosis=0.65, Min=-0.37, Max=0.38
model.layers.19.mlp.gate_proj Weight Hadamard: Kurtosis=0.01, Min=-0.12, Max=0.13
